"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001941","postsynaptic membrane organization","21/4660","48/21338",0.4375,2.00329935622318,3.67833240988158,0.000563793472025459,0.0142974798302397,0.0120947604265757,"ENSG00000152767/ENSG00000167193/ENSG00000099942/ENSG00000103423/ENSG00000168522/ENSG00000101938/ENSG00000260230/ENSG00000169992/ENSG00000244405/ENSG00000188803/ENSG00000160446/ENSG00000084112/ENSG00000251322/ENSG00000119878/ENSG00000188763/ENSG00000168621/ENSG00000187902/ENSG00000133216/ENSG00000110076/ENSG00000132535/ENSG00000107404",21
"GO:0060972","left/right pattern formation","51/4660","152/21338",0.335526315789474,1.53636491981026,3.50788484302305,0.00056411527698453,0.0142974798302397,0.0120947604265757,"ENSG00000175387/ENSG00000169126/ENSG00000187535/ENSG00000120697/ENSG00000156925/ENSG00000103241/ENSG00000198719/ENSG00000107882/ENSG00000101752/ENSG00000173947/ENSG00000184058/ENSG00000122735/ENSG00000154099/ENSG00000166596/ENSG00000148400/ENSG00000178234/ENSG00000140479/ENSG00000138136/ENSG00000135111/ENSG00000152093/ENSG00000135541/ENSG00000101350/ENSG00000114739/ENSG00000100628/ENSG00000136574/ENSG00000160602/ENSG00000118762/ENSG00000136698/ENSG00000123977/ENSG00000138002/ENSG00000121989/ENSG00000168014/ENSG00000166823/ENSG00000164690/ENSG00000164093/ENSG00000139445/ENSG00000203877/ENSG00000004975/ENSG00000165506/ENSG00000164736/ENSG00000204815/ENSG00000154485/ENSG00000166949/ENSG00000141519/ENSG00000039139/ENSG00000163913/ENSG00000167646/ENSG00000121068/ENSG00000163513/ENSG00000107404/ENSG00000158286",51
"GO:0003170","heart valve development","31/4660","81/21338",0.382716049382716,1.75244529221639,3.58636183858966,0.000573379472419684,0.0144655661651186,0.0122369507968703,"ENSG00000154736/ENSG00000175387/ENSG00000125845/ENSG00000198081/ENSG00000101384/ENSG00000137834/ENSG00000122691/ENSG00000131196/ENSG00000019549/ENSG00000139687/ENSG00000260428/ENSG00000148400/ENSG00000141646/ENSG00000067900/ENSG00000136574/ENSG00000166341/ENSG00000164093/ENSG00000107485/ENSG00000142871/ENSG00000127418/ENSG00000067560/ENSG00000179588/ENSG00000107779/ENSG00000250120/ENSG00000135547/ENSG00000138080/ENSG00000168646/ENSG00000184347/ENSG00000163513/ENSG00000134982/ENSG00000066056",31
"GO:0000375","RNA splicing, via transesterification reactions","114/4660","395/21338",0.288607594936709,1.32152550660075,3.40943319194142,0.000576315511291972,0.0144655661651186,0.0122369507968703,"ENSG00000159086/ENSG00000157540/ENSG00000122692/ENSG00000100650/ENSG00000124193/ENSG00000150459/ENSG00000102241/ENSG00000123136/ENSG00000023734/ENSG00000100461/ENSG00000107290/ENSG00000104129/ENSG00000100056/ENSG00000203867/ENSG00000100603/ENSG00000184343/ENSG00000147274/ENSG00000146457/ENSG00000139218/ENSG00000146963/ENSG00000103067/ENSG00000071626/ENSG00000070756/ENSG00000198563/ENSG00000122965/ENSG00000104967/ENSG00000101161/ENSG00000130520/ENSG00000175467/ENSG00000087365/ENSG00000102081/ENSG00000204392/ENSG00000198258/ENSG00000161265/ENSG00000169813/ENSG00000007392/ENSG00000135829/ENSG00000134597/ENSG00000096746/ENSG00000100813/ENSG00000182872/ENSG00000136450/ENSG00000104852/ENSG00000130332/ENSG00000092208/ENSG00000169249/ENSG00000011304/ENSG00000110063/ENSG00000104957/ENSG00000114316/ENSG00000271793/ENSG00000174720/ENSG00000125743/ENSG00000115524/ENSG00000175324/ENSG00000164548/ENSG00000140830/ENSG00000214753/ENSG00000140829/ENSG00000186166/ENSG00000115053/ENSG00000113391/ENSG00000239306/ENSG00000165119/ENSG00000135486/ENSG00000096063/ENSG00000099622/ENSG00000104897/ENSG00000157110/ENSG00000146576/ENSG00000221676/ENSG00000088247/ENSG00000128739/ENSG00000126254/ENSG00000128534/ENSG00000146007/ENSG00000171566/ENSG00000205937/ENSG00000078328/ENSG00000121774/ENSG00000135250/ENSG00000145833/ENSG00000181163/ENSG00000112531/ENSG00000117616/ENSG00000063244/ENSG00000161981/ENSG00000096401/ENSG00000167978/ENSG00000198231/ENSG00000159409/ENSG00000005007/ENSG00000184281/ENSG00000104824/ENSG00000129351/ENSG00000116350/ENSG00000099783/ENSG00000153015/ENSG00000108561/ENSG00000188529/ENSG00000168883/ENSG00000168066/ENSG00000111786/ENSG00000067596/ENSG00000116001/ENSG00000186566/ENSG00000259956/ENSG00000124383/ENSG00000196504/ENSG00000161547/ENSG00000169045/ENSG00000116560/ENSG00000153187/ENSG00000125944",114
"GO:0031346","positive regulation of cell projection organization","115/4660","399/21338",0.288220551378446,1.31975324577538,3.40809030015846,0.000577383815429875,0.0144655661651186,0.0122369507968703,"ENSG00000101144/ENSG00000179242/ENSG00000095777/ENSG00000156299/ENSG00000101213/ENSG00000131725/ENSG00000151491/ENSG00000173376/ENSG00000107290/ENSG00000164961/ENSG00000187164/ENSG00000198910/ENSG00000176248/ENSG00000157193/ENSG00000149557/ENSG00000171094/ENSG00000218336/ENSG00000172260/ENSG00000129244/ENSG00000110047/ENSG00000166454/ENSG00000136040/ENSG00000169762/ENSG00000286237/ENSG00000198908/ENSG00000254999/ENSG00000010361/ENSG00000162065/ENSG00000102081/ENSG00000158301/ENSG00000137825/ENSG00000179774/ENSG00000183049/ENSG00000151615/ENSG00000157240/ENSG00000166579/ENSG00000137817/ENSG00000119729/ENSG00000107954/ENSG00000163171/ENSG00000101126/ENSG00000137285/ENSG00000148053/ENSG00000198742/ENSG00000257923/ENSG00000163536/ENSG00000197386/ENSG00000172757/ENSG00000141699/ENSG00000247596/ENSG00000157404/ENSG00000204580/ENSG00000112902/ENSG00000198947/ENSG00000184640/ENSG00000105711/ENSG00000165527/ENSG00000273749/ENSG00000128881/ENSG00000080824/ENSG00000097007/ENSG00000126934/ENSG00000213672/ENSG00000004975/ENSG00000104897/ENSG00000175866/ENSG00000007047/ENSG00000155256/ENSG00000109756/ENSG00000159753/ENSG00000158321/ENSG00000133216/ENSG00000142208/ENSG00000105186/ENSG00000107779/ENSG00000177106/ENSG00000181754/ENSG00000134259/ENSG00000004399/ENSG00000188157/ENSG00000106460/ENSG00000179604/ENSG00000168944/ENSG00000158987/ENSG00000112715/ENSG00000160007/ENSG00000058404/ENSG00000187391/ENSG00000011426/ENSG00000058453/ENSG00000084764/ENSG00000163466/ENSG00000145934/ENSG00000119812/ENSG00000118046/ENSG00000186868/ENSG00000018236/ENSG00000127603/ENSG00000144674/ENSG00000108379/ENSG00000186635/ENSG00000174775/ENSG00000111249/ENSG00000116044/ENSG00000004838/ENSG00000132535/ENSG00000061676/ENSG00000134982/ENSG00000116213/ENSG00000055917/ENSG00000107404/ENSG00000138443/ENSG00000189292/ENSG00000070831/ENSG00000137942",115
"GO:0046058","cAMP metabolic process","14/4660","27/21338",0.518518518518518,2.37428071848673,3.77696597966017,0.000591466325490906,0.0146980934366978,0.0124336541093273,"ENSG00000162104/ENSG00000164742/ENSG00000142627/ENSG00000101188/ENSG00000205268/ENSG00000129467/ENSG00000285188/ENSG00000112541/ENSG00000174233/ENSG00000105650/ENSG00000173175/ENSG00000184588/ENSG00000113448/ENSG00000182389",14
"GO:0090630","activation of GTPase activity","14/4660","27/21338",0.518518518518518,2.37428071848673,3.77696597966017,0.000591466325490906,0.0146980934366978,0.0124336541093273,"ENSG00000186716/ENSG00000142627/ENSG00000165895/ENSG00000188559/ENSG00000143398/ENSG00000170471/ENSG00000115266/ENSG00000197555/ENSG00000177105/ENSG00000172575/ENSG00000159842/ENSG00000132613/ENSG00000183323/ENSG00000130762",14
"GO:0061333","renal tubule morphogenesis","33/4660","88/21338",0.375,1.71711373390558,3.56317835171079,0.000593408268433738,0.0146980934366978,0.0124336541093273,"ENSG00000125845/ENSG00000126778/ENSG00000100625/ENSG00000179222/ENSG00000187498/ENSG00000125812/ENSG00000141646/ENSG00000170873/ENSG00000162849/ENSG00000168743/ENSG00000135541/ENSG00000134245/ENSG00000106571/ENSG00000118762/ENSG00000273706/ENSG00000166341/ENSG00000164690/ENSG00000107485/ENSG00000125931/ENSG00000168621/ENSG00000170549/ENSG00000103449/ENSG00000075891/ENSG00000185920/ENSG00000008710/ENSG00000112715/ENSG00000251493/ENSG00000170561/ENSG00000177508/ENSG00000162552/ENSG00000260027/ENSG00000184292/ENSG00000185630",33
"GO:0001823","mesonephros development","39/4660","109/21338",0.357798165137615,1.63834704886404,3.53177467106401,0.000596605023470635,0.0147215103716018,0.0124534633499034,"ENSG00000175387/ENSG00000125845/ENSG00000126778/ENSG00000100625/ENSG00000101144/ENSG00000137834/ENSG00000054598/ENSG00000179222/ENSG00000125812/ENSG00000141646/ENSG00000162849/ENSG00000168743/ENSG00000134245/ENSG00000106571/ENSG00000118762/ENSG00000273706/ENSG00000166341/ENSG00000164690/ENSG00000107485/ENSG00000125931/ENSG00000168621/ENSG00000006016/ENSG00000109906/ENSG00000176788/ENSG00000103449/ENSG00000075891/ENSG00000185920/ENSG00000104327/ENSG00000166949/ENSG00000008710/ENSG00000112715/ENSG00000251493/ENSG00000077092/ENSG00000162552/ENSG00000260027/ENSG00000119888/ENSG00000113658/ENSG00000184292/ENSG00000185630",39
"GO:0000423","mitophagy","37/4660","102/21338",0.362745098039216,1.66099890600017,3.53713894866742,0.000603354417739403,0.0148320847278119,0.0125470022367256,"ENSG00000069509/ENSG00000140474/ENSG00000105401/ENSG00000048707/ENSG00000162600/ENSG00000151729/ENSG00000136783/ENSG00000134001/ENSG00000100387/ENSG00000100225/ENSG00000198911/ENSG00000176171/ENSG00000168397/ENSG00000090432/ENSG00000158828/ENSG00000070770/ENSG00000197386/ENSG00000078237/ENSG00000198589/ENSG00000152348/ENSG00000167523/ENSG00000223802/ENSG00000196683/ENSG00000170296/ENSG00000129003/ENSG00000103266/ENSG00000181852/ENSG00000140941/ENSG00000055483/ENSG00000185345/ENSG00000197548/ENSG00000103197/ENSG00000086232/ENSG00000154153/ENSG00000072310/ENSG00000161011/ENSG00000138443",37
"GO:0032868","response to insulin","88/4660","293/21338",0.300341296928328,1.37525377550572,3.41878718832341,0.000606196271305559,0.0148461326519365,0.0125588858888654,"ENSG00000136111/ENSG00000168461/ENSG00000150907/ENSG00000100344/ENSG00000175354/ENSG00000142156/ENSG00000100650/ENSG00000124193/ENSG00000119487/ENSG00000165113/ENSG00000106070/ENSG00000050820/ENSG00000173473/ENSG00000171612/ENSG00000140443/ENSG00000139687/ENSG00000140396/ENSG00000184481/ENSG00000112293/ENSG00000136044/ENSG00000137936/ENSG00000197879/ENSG00000132376/ENSG00000141655/ENSG00000122735/ENSG00000100387/ENSG00000121671/ENSG00000140992/ENSG00000170027/ENSG00000151615/ENSG00000138768/ENSG00000166579/ENSG00000137449/ENSG00000119729/ENSG00000107104/ENSG00000176387/ENSG00000186951/ENSG00000117984/ENSG00000137145/ENSG00000177885/ENSG00000134324/ENSG00000023330/ENSG00000101255/ENSG00000125931/ENSG00000166501/ENSG00000185338/ENSG00000115053/ENSG00000128564/ENSG00000005882/ENSG00000163069/ENSG00000170852/ENSG00000196365/ENSG00000036473/ENSG00000001084/ENSG00000181856/ENSG00000175866/ENSG00000129003/ENSG00000132334/ENSG00000132170/ENSG00000185650/ENSG00000143799/ENSG00000160999/ENSG00000142208/ENSG00000169047/ENSG00000084733/ENSG00000184557/ENSG00000179295/ENSG00000105221/ENSG00000120738/ENSG00000103197/ENSG00000173039/ENSG00000036257/ENSG00000115904/ENSG00000116350/ENSG00000160685/ENSG00000167244/ENSG00000008405/ENSG00000174775/ENSG00000067606/ENSG00000115415/ENSG00000072310/ENSG00000006071/ENSG00000178567/ENSG00000145545/ENSG00000134982/ENSG00000115290/ENSG00000138030/ENSG00000169174",88
"GO:0072657","protein localization to membrane","140/4660","500/21338",0.28,1.28211158798283,3.37415914873184,0.000611450080524143,0.0149189256587588,0.0126204641522167,"ENSG00000198743/ENSG00000168461/ENSG00000152767/ENSG00000183087/ENSG00000170759/ENSG00000152465/ENSG00000187566/ENSG00000167193/ENSG00000171208/ENSG00000133424/ENSG00000131725/ENSG00000165914/ENSG00000183098/ENSG00000171132/ENSG00000142627/ENSG00000179399/ENSG00000099942/ENSG00000137845/ENSG00000151025/ENSG00000103423/ENSG00000168785/ENSG00000176101/ENSG00000166900/ENSG00000196924/ENSG00000146242/ENSG00000150551/ENSG00000110047/ENSG00000132376/ENSG00000168522/ENSG00000101938/ENSG00000260230/ENSG00000143398/ENSG00000100568/ENSG00000169992/ENSG00000175497/ENSG00000072415/ENSG00000166997/ENSG00000244405/ENSG00000088992/ENSG00000170310/ENSG00000188803/ENSG00000157227/ENSG00000121680/ENSG00000123384/ENSG00000140992/ENSG00000160446/ENSG00000143353/ENSG00000067900/ENSG00000084112/ENSG00000075624/ENSG00000251322/ENSG00000119729/ENSG00000119878/ENSG00000125149/ENSG00000148396/ENSG00000017260/ENSG00000179364/ENSG00000166402/ENSG00000185359/ENSG00000137145/ENSG00000136448/ENSG00000103653/ENSG00000198742/ENSG00000141736/ENSG00000177105/ENSG00000172270/ENSG00000168824/ENSG00000164418/ENSG00000166341/ENSG00000113569/ENSG00000105270/ENSG00000148180/ENSG00000188763/ENSG00000144868/ENSG00000168993/ENSG00000156735/ENSG00000166289/ENSG00000178950/ENSG00000187902/ENSG00000082458/ENSG00000165527/ENSG00000121957/ENSG00000157107/ENSG00000124313/ENSG00000162980/ENSG00000196632/ENSG00000077463/ENSG00000065054/ENSG00000144681/ENSG00000029534/ENSG00000170296/ENSG00000106688/ENSG00000160460/ENSG00000136247/ENSG00000155256/ENSG00000109756/ENSG00000185920/ENSG00000136854/ENSG00000165985/ENSG00000133216/ENSG00000146648/ENSG00000142208/ENSG00000120992/ENSG00000188157/ENSG00000145349/ENSG00000158987/ENSG00000151502/ENSG00000130226/ENSG00000084733/ENSG00000161203/ENSG00000185345/ENSG00000058404/ENSG00000069329/ENSG00000105221/ENSG00000187391/ENSG00000173402/ENSG00000145506/ENSG00000163818/ENSG00000029725/ENSG00000110076/ENSG00000135926/ENSG00000161509/ENSG00000073921/ENSG00000127603/ENSG00000073969/ENSG00000144674/ENSG00000057294/ENSG00000174775/ENSG00000115041/ENSG00000067606/ENSG00000068885/ENSG00000119185/ENSG00000161011/ENSG00000132535/ENSG00000130762/ENSG00000107404/ENSG00000171603/ENSG00000049245/ENSG00000115306/ENSG00000077522",140
"GO:0048705","skeletal system morphogenesis","74/4660","239/21338",0.309623430962343,1.41775638838508,3.43303923231282,0.000615072541604585,0.0149515217455479,0.0126480383726554,"ENSG00000175387/ENSG00000126778/ENSG00000100625/ENSG00000196092/ENSG00000101144/ENSG00000164853/ENSG00000187535/ENSG00000154764/ENSG00000122691/ENSG00000054598/ENSG00000124813/ENSG00000196739/ENSG00000172819/ENSG00000126870/ENSG00000260428/ENSG00000163659/ENSG00000184058/ENSG00000092607/ENSG00000053254/ENSG00000157227/ENSG00000148516/ENSG00000010361/ENSG00000131873/ENSG00000116132/ENSG00000137203/ENSG00000114739/ENSG00000182197/ENSG00000169231/ENSG00000107679/ENSG00000106571/ENSG00000248746/ENSG00000164087/ENSG00000139219/ENSG00000273706/ENSG00000152582/ENSG00000106004/ENSG00000122592/ENSG00000078399/ENSG00000105997/ENSG00000112559/ENSG00000203877/ENSG00000176842/ENSG00000197467/ENSG00000167522/ENSG00000164161/ENSG00000100714/ENSG00000110693/ENSG00000168056/ENSG00000156427/ENSG00000166949/ENSG00000008710/ENSG00000003137/ENSG00000172007/ENSG00000112715/ENSG00000128710/ENSG00000175879/ENSG00000077092/ENSG00000136457/ENSG00000162337/ENSG00000078246/ENSG00000178882/ENSG00000198353/ENSG00000173917/ENSG00000260027/ENSG00000170689/ENSG00000181965/ENSG00000168646/ENSG00000068885/ENSG00000162510/ENSG00000163513/ENSG00000134323/ENSG00000176887/ENSG00000157933/ENSG00000115339",74
"GO:0090102","cochlea development","24/4660","58/21338",0.413793103448276,1.89474618913719,3.60674712689457,0.000634335859491693,0.0153626747600599,0.0129958477256485,"ENSG00000126778/ENSG00000095777/ENSG00000137845/ENSG00000112320/ENSG00000184058/ENSG00000107736/ENSG00000148516/ENSG00000100360/ENSG00000166341/ENSG00000107485/ENSG00000075891/ENSG00000004975/ENSG00000104327/ENSG00000137474/ENSG00000145864/ENSG00000135547/ENSG00000110400/ENSG00000158055/ENSG00000181965/ENSG00000121068/ENSG00000180340/ENSG00000179348/ENSG00000073111/ENSG00000107404",24
"GO:0030705","cytoskeleton-dependent intracellular transport","71/4660","228/21338",0.31140350877193,1.42590731119645,3.41763795663523,0.000655996367744447,0.0158286356039887,0.0133900210234883,"ENSG00000157578/ENSG00000164828/ENSG00000187535/ENSG00000188428/ENSG00000170759/ENSG00000100285/ENSG00000135338/ENSG00000277150/ENSG00000164066/ENSG00000176101/ENSG00000149557/ENSG00000254901/ENSG00000126870/ENSG00000197879/ENSG00000213123/ENSG00000158623/ENSG00000288722/ENSG00000288709/ENSG00000010361/ENSG00000128833/ENSG00000197912/ENSG00000197102/ENSG00000166579/ENSG00000101350/ENSG00000076826/ENSG00000100360/ENSG00000196230/ENSG00000095066/ENSG00000166402/ENSG00000204104/ENSG00000088986/ENSG00000123416/ENSG00000197386/ENSG00000123977/ENSG00000138002/ENSG00000015133/ENSG00000145555/ENSG00000156313/ENSG00000105270/ENSG00000107282/ENSG00000144868/ENSG00000198836/ENSG00000172575/ENSG00000105700/ENSG00000138834/ENSG00000126756/ENSG00000168172/ENSG00000118965/ENSG00000196072/ENSG00000117245/ENSG00000130479/ENSG00000170315/ENSG00000151914/ENSG00000185129/ENSG00000170921/ENSG00000131437/ENSG00000130402/ENSG00000163913/ENSG00000132842/ENSG00000118046/ENSG00000186868/ENSG00000134709/ENSG00000068885/ENSG00000116560/ENSG00000054523/ENSG00000117155/ENSG00000153187/ENSG00000130294/ENSG00000070831/ENSG00000021574/ENSG00000137942",71
"GO:0051235","maintenance of location","72/4660","232/21338",0.310344827586207,1.42105964185289,3.40857060563133,0.000671771462234277,0.0161352602302186,0.013649405994768,"ENSG00000159256/ENSG00000164828/ENSG00000197930/ENSG00000137841/ENSG00000142185/ENSG00000095209/ENSG00000140464/ENSG00000203618/ENSG00000149596/ENSG00000048707/ENSG00000103888/ENSG00000154118/ENSG00000171132/ENSG00000123191/ENSG00000101188/ENSG00000196924/ENSG00000154127/ENSG00000104369/ENSG00000160014/ENSG00000101333/ENSG00000168924/ENSG00000100196/ENSG00000140992/ENSG00000198917/ENSG00000123104/ENSG00000162341/ENSG00000102931/ENSG00000090674/ENSG00000158828/ENSG00000148337/ENSG00000203896/ENSG00000136240/ENSG00000114805/ENSG00000118762/ENSG00000197386/ENSG00000136931/ENSG00000198947/ENSG00000137413/ENSG00000112559/ENSG00000113838/ENSG00000121957/ENSG00000171316/ENSG00000097007/ENSG00000197858/ENSG00000129003/ENSG00000164073/ENSG00000102879/ENSG00000150995/ENSG00000142208/ENSG00000198838/ENSG00000134259/ENSG00000145349/ENSG00000175197/ENSG00000259207/ENSG00000096433/ENSG00000119760/ENSG00000131018/ENSG00000144935/ENSG00000181027/ENSG00000196218/ENSG00000085872/ENSG00000151067/ENSG00000113558/ENSG00000057294/ENSG00000171298/ENSG00000113448/ENSG00000182866/ENSG00000081237/ENSG00000183023/ENSG00000115896/ENSG00000153187/ENSG00000198626",72
"GO:0043242","negative regulation of protein-containing complex disassembly","36/4660","99/21338",0.363636363636364,1.66507998439329,3.50600147899617,0.00067363909509859,0.0161352602302186,0.013649405994768,"ENSG00000156304/ENSG00000100014/ENSG00000136108/ENSG00000151491/ENSG00000138594/ENSG00000067798/ENSG00000115266/ENSG00000070182/ENSG00000197321/ENSG00000100628/ENSG00000160803/ENSG00000166780/ENSG00000172757/ENSG00000247596/ENSG00000158856/ENSG00000015133/ENSG00000148180/ENSG00000197694/ENSG00000119636/ENSG00000128881/ENSG00000040633/ENSG00000109265/ENSG00000160460/ENSG00000159753/ENSG00000090376/ENSG00000166503/ENSG00000198898/ENSG00000050405/ENSG00000105887/ENSG00000042493/ENSG00000160551/ENSG00000116489/ENSG00000145016/ENSG00000074054/ENSG00000134982/ENSG00000115306",36
"GO:0015931","nucleobase-containing compound transport","79/4660","259/21338",0.305019305019305,1.39667423401329,3.39505273170491,0.000678681178446801,0.0161967015542468,0.0137013814550055,"ENSG00000292334/ENSG00000141437/ENSG00000169100/ENSG00000160294/ENSG00000126226/ENSG00000111224/ENSG00000123136/ENSG00000125257/ENSG00000171612/ENSG00000188820/ENSG00000131652/ENSG00000175782/ENSG00000116704/ENSG00000111581/ENSG00000151729/ENSG00000181035/ENSG00000185122/ENSG00000122696/ENSG00000163950/ENSG00000128311/ENSG00000085415/ENSG00000163904/ENSG00000198563/ENSG00000136802/ENSG00000102081/ENSG00000073792/ENSG00000093000/ENSG00000173726/ENSG00000135829/ENSG00000119392/ENSG00000014164/ENSG00000136450/ENSG00000101146/ENSG00000138757/ENSG00000162231/ENSG00000070366/ENSG00000204842/ENSG00000109832/ENSG00000126883/ENSG00000183684/ENSG00000011243/ENSG00000113569/ENSG00000184863/ENSG00000138385/ENSG00000135486/ENSG00000184575/ENSG00000065978/ENSG00000151475/ENSG00000185650/ENSG00000088247/ENSG00000151461/ENSG00000197147/ENSG00000198576/ENSG00000037474/ENSG00000078328/ENSG00000121774/ENSG00000144741/ENSG00000114770/ENSG00000112531/ENSG00000213024/ENSG00000157593/ENSG00000124786/ENSG00000132182/ENSG00000132341/ENSG00000005007/ENSG00000058804/ENSG00000051596/ENSG00000129245/ENSG00000196776/ENSG00000153201/ENSG00000122068/ENSG00000116698/ENSG00000259956/ENSG00000091542/ENSG00000163513/ENSG00000163166/ENSG00000176087/ENSG00000163485/ENSG00000085491",79
